loan_id,customer_id,loan_type,origination_date,loan_amount,outstanding_balance,interest_rate,term_months,loan_status,days_past_due,is_npl,branch_originated
ACB-LN0005839,ACB-C006847,Home Equity Loan,2019-03-29,105889.14,42552.04,0.0958,60.0,Current,0,0,ACB-BR073
ACB-LN0005840,ACB-C008696,Mortgage,2021-08-17,477578.42,437000.25,0.0703,,Current,0,0,ACB-BR061
ACB-LN0005841,ACB-C007124,Auto Loan,2023-09-14,48290.83,6320.85,0.1429,240.0,90+ DPD,143,1,ACB-BR037
ACB-LN0005842,ACB-C008511,Personal Loan,2024-02-07,6924.9,5644.52,0.1309,240.0,Default,321,1,ACB-BR007
ACB-LN0005843,ACB-C003187,Mortgage,2023-12-13,504877.01,153473.06,0.0747,24.0,Current,0,0,ACB-BR033
ACB-LN0005844,ACB-C014341,Small Business Loan,2022-03-14,91780.39,80953.5,0.1396,60.0,Current,0,0,ACB-BR049
ACB-LN0005845,ACB-C000382,Student Loan,2022-10-02,34316.92,3272.25,0.1073,84.0,Paid Off,0,0,ACB-BR003
ACB-LN0005846,ACB-C008459,Auto Loan,2019-08-30,14785.22,4750.5,0.1002,120.0,Current,0,0,ACB-BR018
ACB-LN0005847,ACB-C011412,Auto Loan,2022-10-06,11029.76,5515.68,0.0764,360.0,Paid Off,0,0,ACB-BR080
ACB-LN0005848,ACB-C007756,Auto Loan,2019-02-17,47262.97,9687.0,0.0789,24.0,Current,0,0,ACB-BR028
ACB-LN0005849,ACB-C000885,Auto Loan,2019-10-11,42960.52,25378.59,0.045,60.0,Current,0,0,ACB-BR039
ACB-LN0005850,ACB-C005172,Mortgage,2022-04-22,576926.69,470003.18,0.0461,36.0,Current,0,0,ACB-BR067
ACB-LN0005851,ACB-C014095,Student Loan,2023-01-04,18211.76,7661.67,0.1039,360.0,Current,0,0,ACB-BR069
ACB-LN0005852,ACB-C002305,Mortgage,2024-03-15,529284.06,299138.98,0.0453,84.0,Current,0,0,ACB-BR078
ACB-LN0005853,ACB-C009650,Home Equity Loan,2022-11-29,93210.74,19804.14,0.14,24.0,Current,0,0,ACB-BR011
ACB-LN0005854,ACB-C003160,Mortgage,2019-08-17,604422.03,376302.7,,180.0,Current,0,0,ACB-BR035
ACB-LN0005855,ACB-C005859,Home Equity Loan,2022-12-30,43926.94,34343.43,0.0809,36.0,Current,0,0,ACB-BR076
ACB-LN0005856,ACB-C003925,Mortgage,2025-12-10,152946.75,103221.09,0.095,180.0,Current,0,0,ACB-BR047
ACB-LN0005857,ACB-C000642,Mortgage,2024-07-07,510999.06,34326.54,0.095,180.0,Current,0,0,ACB-BR075
ACB-LN0005858,ACB-C007884,Personal Loan,2021-12-29,30425.58,16952.91,0.0868,360.0,Current,0,0,ACB-BR037
ACB-LN0005859,ACB-C010509,Mortgage,2022-10-09,545883.17,57817.97,0.0715,360.0,Written Off,0,1,ACB-BR011
ACB-LN0005860,ACB-C013806,Small Business Loan,2025-04-01,247255.34,18928.47,0.1188,12.0,Paid Off,0,0,ACB-BR004
ACB-LN0005861,ACB-C013258,Mortgage,2022-07-10,576707.14,396925.22,0.0911,240.0,Current,0,0,ACB-BR016
ACB-LN0005862,ACB-C012600,Personal Loan,2021-07-10,23762.98,1318.64,0.1315,360.0,Current,0,0,ACB-BR012
ACB-LN0005863,ACB-C001279,Auto Loan,2021-09-10,54725.93,36615.85,0.0916,360.0,Paid Off,0,0,ACB-BR065
ACB-LN0005864,ACB-C010937,Auto Loan,2022-07-24,34819.95,31103.4,0.1473,180.0,Current,0,0,ACB-BR059
ACB-LN0005865,ACB-C012121,Auto Loan,2024-09-17,25412.1,19658.22,0.0678,12.0,Current,0,0,ACB-BR055
ACB-LN0005866,ACB-C011932,Mortgage,2025-02-17,415165.5,374959.85,0.0775,120.0,60-89 DPD,80,0,ACB-BR051
ACB-LN0005867,ACB-C014547,Small Business Loan,2019-06-24,126953.67,114330.75,0.1038,84.0,Current,0,0,ACB-BR063
ACB-LN0005868,ACB-C002656,Mortgage,2021-06-24,140562.69,129996.11,0.0677,24.0,Current,0,0,ACB-BR078
ACB-LN0005869,ACB-C007387,Auto Loan,2021-09-18,14310.04,12657.94,0.0936,180.0,Paid Off,0,0,ACB-BR066
ACB-LN0005870,ACB-C004900,Mortgage,2024-01-21,429439.78,114780.57,0.072,12.0,Current,0,0,ACB-BR069
ACB-LN0005871,ACB-C010292,Home Equity Loan,2021-12-30,20632.08,6459.9,0.0958,120.0,Current,0,0,ACB-BR040
ACB-LN0005872,ACB-C009438,Auto Loan,2022-09-01,51790.62,46313.73,0.16,180.0,Current,0,0,ACB-BR056
ACB-LN0005873,ACB-C001031,Auto Loan,2020-11-13,11055.8,2063.55,0.1216,360.0,Current,0,0,ACB-BR004
ACB-LN0005874,ACB-C009885,Personal Loan,2020-06-29,17109.18,11198.89,0.1282,120.0,Current,0,0,ACB-BR001
ACB-LN0005875,ACB-C009489,Auto Loan,2023-07-03,13917.33,7314.07,0.1213,60.0,Current,0,0,ACB-BR042
ACB-LN0005876,ACB-C001528,Auto Loan,2024-05-19,28799.55,15275.56,0.0709,48.0,Current,0,0,ACB-BR015
ACB-LN0005877,ACB-C009238,Personal Loan,2022-03-05,8603.66,1118.06,0.1355,120.0,90+ DPD,145,1,ACB-BR036
ACB-LN0005878,ACB-C004870,Mortgage,2023-10-12,281378.79,242209.84,0.0941,60.0,Current,0,0,ACB-BR075
ACB-LN0005879,ACB-C006660,Auto Loan,2024-11-29,14301.19,9816.83,0.0931,60.0,Current,0,0,ACB-BR039
ACB-LN0005880,ACB-C012121,Personal Loan,2023-06-03,15931.53,15066.49,0.1548,120.0,Current,0,0,ACB-BR080
ACB-LN0005881,ACB-C013594,Mortgage,2022-03-16,528053.06,478612.81,0.035,84.0,Current,0,0,ACB-BR050
ACB-LN0005882,ACB-C005235,Personal Loan,2025-09-30,8118.19,443.39,0.24,48.0,Paid Off,0,0,ACB-BR033
ACB-LN0005883,ACB-C014121,Home Equity Loan,2020-11-19,23467.7,19793.72,0.0639,,Current,0,0,ACB-BR023
ACB-LN0005884,ACB-C004290,Personal Loan,2021-10-19,29478.49,14080.23,0.1875,36.0,Current,0,0,ACB-BR021
ACB-LN0005885,ACB-C008815,Auto Loan,2026-01-24,13858.6,7934.73,0.16,24.0,Current,0,0,ACB-BR043
ACB-LN0005886,ACB-C006082,Small Business Loan,2024-05-21,146066.39,116287.63,0.2,360.0,30-59 DPD,45,0,ACB-BR009
ACB-LN0005887,ACB-C013248,Mortgage,2020-03-21,325490.37,248338.94,0.0612,24.0,Current,0,0,ACB-BR009
ACB-LN0005888,ACB-C009976,Mortgage,2023-02-15,457345.62,275663.9,0.0616,60.0,Current,0,0,ACB-BR072
ACB-LN0005889,ACB-C003329,Mortgage,2021-02-03,581125.24,320550.6,0.0345,36.0,Current,0,0,ACB-BR046
ACB-LN0005890,ACB-C002804,Mortgage,2019-11-23,406019.39,60587.22,0.0693,240.0,Current,0,0,ACB-BR070
ACB-LN0005891,ACB-C013778,Mortgage,2024-03-22,448252.63,105360.79,0.0852,12.0,Current,0,0,ACB-BR001
ACB-LN0005892,ACB-C010490,Home Equity Loan,2022-02-04,92998.34,54507.36,0.1041,48.0,Current,0,0,ACB-BR034
ACB-LN0005893,ACB-C007069,Personal Loan,2020-12-18,16574.44,7411.21,0.137,24.0,Current,0,0,ACB-BR077
ACB-LN0005894,ACB-C014710,Auto Loan,2020-11-18,50427.56,5197.75,0.1025,24.0,Current,0,0,ACB-BR047
ACB-LN0005895,ACB-C002874,Home Equity Loan,2025-08-01,28483.19,19126.32,0.0829,12.0,Current,0,0,ACB-BR002
ACB-LN0005896,ACB-C002996,Student Loan,2020-11-08,43237.57,25187.17,0.0826,60.0,90+ DPD,107,1,ACB-BR077
ACB-LN0005897,ACB-C011703,Small Business Loan,2022-12-26,29379.28,25227.62,0.2,360.0,Current,0,0,ACB-BR017
ACB-LN0005898,ACB-C011915,Mortgage,2020-11-09,450090.63,424980.62,0.0677,180.0,Current,0,0,ACB-BR005
ACB-LN0005899,ACB-C000707,Auto Loan,2022-12-26,48663.42,10183.46,0.1415,48.0,Current,0,0,ACB-BR009
ACB-LN0005900,ACB-C005852,Mortgage,2021-04-01,190467.91,22660.84,0.0569,24.0,Current,0,0,ACB-BR039
ACB-LN0005901,ACB-C000833,Mortgage,2023-06-10,517977.81,504530.42,0.0476,12.0,60-89 DPD,67,0,ACB-BR063
ACB-LN0005902,ACB-C007823,Personal Loan,2021-03-06,33600.25,10732.23,0.1193,120.0,Current,0,0,ACB-BR066
ACB-LN0005903,ACB-C009980,Mortgage,2021-03-14,447054.32,429254.41,0.0624,12.0,Current,0,0,ACB-BR039
ACB-LN0005904,ACB-C008872,Home Equity Loan,2025-01-07,95205.55,9638.29,0.14,12.0,Current,0,0,ACB-BR059
ACB-LN0005905,ACB-C013797,Personal Loan,2026-03-10,21823.95,14663.37,0.2025,360.0,Current,0,0,ACB-BR032
ACB-LN0005906,ACB-C000991,Home Equity Loan,2023-05-01,34968.67,5686.65,0.0767,36.0,30-59 DPD,42,0,ACB-BR008
ACB-LN0005907,ACB-C013202,Personal Loan,2024-03-12,3837.98,331.98,0.1203,180.0,Current,0,0,ACB-BR001
ACB-LN0005908,ACB-C009830,Mortgage,2021-01-28,241597.64,227253.4,0.0745,24.0,Default,325,1,ACB-BR036
ACB-LN0005909,ACB-C010716,Student Loan,2021-03-14,77000.89,57199.3,0.0717,360.0,Current,0,0,ACB-BR011
ACB-LN0005910,ACB-C012772,Mortgage,2021-03-02,278614.91,148042.04,0.0713,36.0,Current,0,0,ACB-BR034
ACB-LN0005911,ACB-C009896,Small Business Loan,2025-04-27,209084.36,70137.56,0.1357,360.0,Current,0,0,ACB-BR050
ACB-LN0005912,ACB-C012808,Student Loan,2022-06-11,11191.52,1225.02,0.0695,84.0,Current,0,0,ACB-BR012
ACB-LN0005913,ACB-C010685,Student Loan,2024-08-31,18834.36,7468.03,0.0888,24.0,Paid Off,0,0,ACB-BR064
ACB-LN0005914,ACB-C009819,Auto Loan,2021-11-10,8710.77,7351.52,0.0942,24.0,Current,0,0,ACB-BR040
ACB-LN0005915,ACB-C004219,Mortgage,2021-10-02,464866.44,350711.46,0.0651,360.0,Current,0,0,ACB-BR037
ACB-LN0005916,ACB-C007803,Small Business Loan,2023-11-27,36132.68,22794.79,0.1679,36.0,Current,0,0,ACB-BR008
ACB-LN0005917,ACB-C007814,Personal Loan,2022-10-17,5312.85,3284.43,0.1408,36.0,Current,0,0,ACB-BR048
ACB-LN0005918,ACB-C009478,Auto Loan,2025-06-30,13124.18,2454.65,0.1529,36.0,Current,0,0,ACB-BR036
ACB-LN0005919,ACB-C013497,Student Loan,2023-06-01,72568.1,37380.56,0.11,36.0,Paid Off,0,0,ACB-BR060
ACB-LN0005920,ACB-C009120,Mortgage,2023-10-29,503108.25,222690.38,0.0464,60.0,Default,305,1,ACB-BR009
ACB-LN0005921,ACB-C007124,Personal Loan,2020-11-01,15668.53,4063.15,0.1764,24.0,Current,0,0,ACB-BR054
ACB-LN0005922,ACB-C010412,Personal Loan,2021-04-23,19168.17,17487.52,0.1842,180.0,Current,0,0,ACB-BR037
ACB-LN0005923,ACB-C003849,Personal Loan,2022-01-06,14351.46,10751.44,0.2072,,Current,0,0,ACB-BR043
ACB-LN0005924,ACB-C008251,Home Equity Loan,2020-10-13,77818.29,7670.35,0.0724,84.0,Current,0,0,ACB-BR005
ACB-LN0005925,ACB-C010215,Personal Loan,2019-09-22,21772.09,16635.27,0.1532,360.0,Current,0,0,ACB-BR013
ACB-LN0005926,ACB-C010373,Personal Loan,2025-11-26,34058.43,15843.06,0.24,360.0,Current,0,0,ACB-BR056
ACB-LN0005927,ACB-C004600,Small Business Loan,2019-07-02,198961.55,61218.35,0.1408,24.0,Current,0,0,ACB-BR044
ACB-LN0005928,ACB-C011922,Mortgage,2019-05-31,218559.02,74496.55,0.0319,240.0,90+ DPD,178,1,ACB-BR035
ACB-LN0005929,ACB-C002512,Auto Loan,2020-04-29,45070.33,24684.05,0.112,120.0,Current,0,0,ACB-BR078
ACB-LN0005930,ACB-C012645,Student Loan,2022-04-24,59682.51,48628.77,0.0886,180.0,Paid Off,0,0,ACB-BR073
ACB-LN0005931,ACB-C003707,Auto Loan,2024-09-22,15985.64,14651.24,0.1591,120.0,Paid Off,0,0,ACB-BR026
ACB-LN0005932,ACB-C009751,Student Loan,2022-04-07,75354.72,25698.62,0.066,84.0,Current,0,0,ACB-BR016
ACB-LN0005933,ACB-C001476,Mortgage,2023-05-17,494760.7,270862.25,0.0468,48.0,Current,0,0,ACB-BR020
ACB-LN0005934,ACB-C009416,Personal Loan,2023-03-07,15939.09,1794.66,0.1415,240.0,30-59 DPD,41,0,ACB-BR066
ACB-LN0005935,ACB-C004960,Mortgage,2024-11-26,594138.65,135265.15,0.0749,48.0,Paid Off,0,0,ACB-BR073
ACB-LN0005936,ACB-C010212,Personal Loan,2024-11-15,20625.82,1110.66,0.1898,24.0,Current,0,0,ACB-BR047
ACB-LN0005937,ACB-C007719,Personal Loan,2026-03-16,34731.31,25751.26,0.24,48.0,Current,0,0,ACB-BR056
ACB-LN0005938,ACB-C005746,Mortgage,2019-06-24,442278.5,148434.09,0.0626,36.0,Current,0,0,ACB-BR002
ACB-LN0005939,ACB-C010782,Auto Loan,2022-07-20,43522.05,28533.26,0.1245,36.0,Current,0,0,ACB-BR022
ACB-LN0005940,ACB-C013659,Personal Loan,2022-02-07,16674.27,8382.2,0.1745,48.0,Current,0,0,ACB-BR051
ACB-LN0005941,ACB-C009850,Personal Loan,2020-03-09,24851.25,3244.24,0.1044,360.0,Current,0,0,ACB-BR046
ACB-LN0005942,ACB-C007916,Mortgage,2021-09-17,128330.89,73340.03,0.033,84.0,Current,0,0,ACB-BR054
ACB-LN0005943,ACB-C006982,Auto Loan,2021-11-21,42482.67,16728.83,0.1331,48.0,Current,0,0,ACB-BR036
ACB-LN0005944,ACB-C002091,Personal Loan,2024-08-21,12750.03,6520.12,0.24,48.0,Current,0,0,ACB-BR027
ACB-LN0005945,ACB-C014181,Home Equity Loan,2019-04-09,68525.89,24683.29,0.056,,30-59 DPD,42,0,ACB-BR018
ACB-LN0005946,ACB-C010368,Auto Loan,2025-01-27,8143.48,2413.94,0.16,84.0,Current,0,0,ACB-BR052
ACB-LN0005947,ACB-C011459,Auto Loan,2023-08-30,37398.61,19417.3,0.1251,120.0,Current,0,0,ACB-BR068
ACB-LN0005948,ACB-C013040,Student Loan,2021-05-13,40206.66,39326.6,0.088,36.0,Current,0,0,ACB-BR046
ACB-LN0005949,ACB-C009153,Student Loan,2024-08-08,68873.08,17232.48,0.0934,60.0,Current,0,0,ACB-BR010
ACB-LN0005950,ACB-C007290,Auto Loan,2022-03-07,41679.96,21747.01,0.1099,12.0,Current,0,0,ACB-BR039
ACB-LN0005951,ACB-C002092,Small Business Loan,2024-02-19,92794.97,17866.41,0.1982,240.0,Current,0,0,ACB-BR075
ACB-LN0005952,ACB-C006702,Personal Loan,2024-10-17,15934.68,3847.65,0.1332,24.0,Current,0,0,ACB-BR056
ACB-LN0005953,ACB-C007483,Mortgage,2022-09-12,306389.09,93486.17,0.0483,84.0,Paid Off,0,0,ACB-BR007
ACB-LN0005954,ACB-C006890,Mortgage,2019-04-05,423036.23,254344.67,0.0342,60.0,Current,0,0,ACB-BR079
ACB-LN0005955,ACB-C008690,Personal Loan,2022-03-22,2872.2,951.49,0.1655,12.0,Current,0,0,ACB-BR038
ACB-LN0005956,ACB-C014428,Auto Loan,2026-03-07,40307.65,31902.49,0.16,360.0,Current,0,0,ACB-BR068
ACB-LN0005957,ACB-C001351,Mortgage,2024-10-23,576557.86,265596.54,0.0895,48.0,Paid Off,0,0,ACB-BR026
ACB-LN0005958,ACB-C008424,Auto Loan,2022-07-14,51283.3,12324.23,0.1385,60.0,Current,0,0,ACB-BR018
ACB-LN0005959,ACB-C008067,Personal Loan,2021-01-17,3455.9,3320.4,0.1111,12.0,Current,0,0,ACB-BR007
ACB-LN0005960,ACB-C014628,Small Business Loan,2021-01-22,147370.23,86306.67,0.1284,12.0,Default,206,1,ACB-BR065
ACB-LN0005961,ACB-C008031,Student Loan,2026-02-25,56403.57,7042.21,0.11,360.0,Current,0,0,ACB-BR010
ACB-LN0005962,ACB-C009558,Personal Loan,2022-06-13,7147.74,5913.64,0.1684,180.0,Paid Off,0,0,ACB-BR045
ACB-LN0005963,ACB-C003417,Auto Loan,2020-05-29,28651.78,28013.09,0.1088,84.0,30-59 DPD,41,0,ACB-BR076
ACB-LN0005964,ACB-C002306,Auto Loan,2023-05-25,39457.68,22903.86,0.1532,48.0,Current,0,0,ACB-BR041
ACB-LN0005965,ACB-C009657,Mortgage,2020-08-05,478890.25,67129.25,0.0323,240.0,60-89 DPD,68,0,ACB-BR066
ACB-LN0005966,ACB-C004725,Mortgage,2024-06-20,289290.75,235808.3,0.0912,48.0,Current,0,0,ACB-BR029
ACB-LN0005967,ACB-C009520,Personal Loan,2021-12-29,6019.65,599.83,0.2021,60.0,Current,0,0,ACB-BR003
ACB-LN0005968,ACB-C008745,Personal Loan,2023-02-01,9312.31,1282.34,0.1291,60.0,Current,0,0,ACB-BR030
ACB-LN0005969,ACB-C011481,Mortgage,2024-03-23,473047.2,264469.9,0.0723,240.0,Current,0,0,ACB-BR023
ACB-LN0005970,ACB-C004439,Mortgage,2021-03-20,336940.71,81429.45,0.0313,24.0,Current,0,0,ACB-BR064
ACB-LN0005971,ACB-C002626,Auto Loan,2021-10-25,52500.8,24274.43,0.1268,84.0,Paid Off,0,0,ACB-BR051
ACB-LN0005972,ACB-C012042,Auto Loan,2024-11-24,15355.78,14618.23,,36.0,30-59 DPD,41,0,ACB-BR012
ACB-LN0005973,ACB-C013734,Student Loan,2024-05-05,31228.07,11747.12,0.0993,360.0,Current,0,0,ACB-BR011
ACB-LN0005974,ACB-C012333,Auto Loan,2023-05-03,29795.51,26258.91,0.1485,84.0,Current,0,0,ACB-BR058
ACB-LN0005975,ACB-C000843,Mortgage,2021-02-01,506677.71,184373.72,,120.0,Current,0,0,ACB-BR054
ACB-LN0005976,ACB-C003445,Small Business Loan,2024-10-25,104736.36,97694.63,0.1306,84.0,Current,0,0,ACB-BR021
ACB-LN0005977,ACB-C000585,Student Loan,2025-07-12,51029.57,29485.28,0.0682,180.0,Paid Off,0,0,ACB-BR061
ACB-LN0005978,ACB-C001422,Small Business Loan,2021-08-24,116625.01,112884.55,0.1513,24.0,Current,0,0,ACB-BR045
ACB-LN0005979,ACB-C011454,Auto Loan,2022-10-08,37726.77,24541.82,0.1187,24.0,90+ DPD,138,1,ACB-BR005
ACB-LN0005980,ACB-C010934,Small Business Loan,2022-07-25,190604.98,116004.84,0.1518,120.0,90+ DPD,136,1,ACB-BR035
ACB-LN0005981,ACB-C001201,Mortgage,2022-10-08,158081.89,28430.9,0.0693,36.0,Current,0,0,ACB-BR027
ACB-LN0005982,ACB-C004387,Mortgage,2020-06-11,146254.84,95342.33,0.0421,84.0,Current,0,0,ACB-BR036
ACB-LN0005983,ACB-C002232,Personal Loan,2020-04-24,30030.56,17427.8,0.1248,84.0,Current,0,0,ACB-BR074
ACB-LN0005984,ACB-C005805,Personal Loan,2022-06-02,18296.43,17685.22,0.1855,84.0,Current,0,0,ACB-BR080
ACB-LN0005985,ACB-C006937,Mortgage,2023-04-03,408852.39,374146.98,0.0908,180.0,90+ DPD,96,1,ACB-BR020
ACB-LN0005986,ACB-C013867,Personal Loan,2026-03-09,7952.16,7408.2,0.2208,360.0,Current,0,0,ACB-BR020
ACB-LN0005987,ACB-C009952,Auto Loan,2020-10-15,28418.25,13518.11,0.1148,240.0,Current,0,0,ACB-BR070
ACB-LN0005988,ACB-C003989,Auto Loan,2021-05-12,36424.52,8444.19,0.0841,60.0,Current,0,0,ACB-BR004
ACB-LN0005989,ACB-C012549,Mortgage,2019-10-13,545108.38,109682.29,0.0441,84.0,Current,0,0,ACB-BR065
ACB-LN0005990,ACB-C006273,Auto Loan,2024-07-27,24308.41,23805.34,0.1149,180.0,Current,0,0,ACB-BR003
ACB-LN0005991,ACB-C006201,Personal Loan,2020-07-09,7816.33,6463.87,0.2152,120.0,Current,0,0,ACB-BR001
ACB-LN0005992,ACB-C014636,Home Equity Loan,2020-07-20,56327.84,26789.07,0.0868,12.0,Current,0,0,ACB-BR017
ACB-LN0005993,ACB-C000679,Student Loan,2022-07-28,47602.01,7559.98,0.0733,120.0,Current,0,0,ACB-BR054
ACB-LN0005994,ACB-C014599,Mortgage,2025-10-12,506262.63,218960.14,0.0483,240.0,Current,0,0,ACB-BR029
ACB-LN0005995,ACB-C002742,Small Business Loan,2019-06-25,74361.1,30473.17,0.1432,240.0,Paid Off,0,0,ACB-BR014
ACB-LN0005996,ACB-C006227,Small Business Loan,2021-09-21,174503.0,78585.3,0.107,48.0,Paid Off,0,0,ACB-BR008
ACB-LN0005997,ACB-C008744,Student Loan,2026-02-24,5845.05,768.16,0.0752,84.0,Current,0,0,ACB-BR075
ACB-LN0005998,ACB-C006057,Small Business Loan,2020-07-19,139145.5,50359.96,0.1175,240.0,Current,0,0,ACB-BR080
ACB-LN0005999,ACB-C008830,Mortgage,2021-12-12,417229.36,85238.98,0.0395,360.0,60-89 DPD,87,0,ACB-BR045
ACB-LN0006000,ACB-C009431,Home Equity Loan,2021-08-07,92588.95,50938.6,0.083,360.0,Current,0,0,ACB-BR037
ACB-LN0006001,ACB-C000379,Student Loan,2019-07-27,38886.6,26442.21,0.0536,180.0,90+ DPD,147,1,ACB-BR021
ACB-LN0006002,ACB-C003045,Mortgage,2025-08-07,563164.4,451789.83,0.0748,120.0,Current,0,0,ACB-BR063
ACB-LN0006003,ACB-C014627,Mortgage,2021-09-22,576090.56,467411.23,0.0414,240.0,60-89 DPD,88,0,ACB-BR046
ACB-LN0006004,ACB-C012924,Mortgage,2024-11-20,323479.27,92441.22,0.0777,60.0,Current,0,0,ACB-BR068
ACB-LN0006005,ACB-C005107,Student Loan,2020-03-14,13026.01,5684.52,0.0897,84.0,Current,0,0,ACB-BR050
ACB-LN0006006,ACB-C008514,Personal Loan,2023-10-07,13577.29,4783.36,0.24,36.0,Current,0,0,ACB-BR041
ACB-LN0006007,ACB-C001655,Small Business Loan,2021-11-09,146815.45,111755.33,0.0836,120.0,Current,0,0,ACB-BR027
ACB-LN0006008,ACB-C008951,Student Loan,2025-02-24,73706.38,45545.91,0.0566,120.0,30-59 DPD,40,0,ACB-BR055
ACB-LN0006009,ACB-C011850,Mortgage,2025-07-16,150213.61,108989.01,0.0445,12.0,60-89 DPD,74,0,ACB-BR005
ACB-LN0006010,ACB-C008788,Small Business Loan,2022-09-22,152905.9,123043.5,0.1729,360.0,Current,0,0,ACB-BR020
ACB-LN0006011,ACB-C004216,Student Loan,2023-08-29,65081.15,5036.72,0.0728,180.0,Current,0,0,ACB-BR061
ACB-LN0006012,ACB-C012724,Mortgage,2025-11-06,587125.53,247839.65,0.0412,48.0,90+ DPD,177,1,ACB-BR020
ACB-LN0006013,ACB-C012038,Mortgage,2022-08-18,554531.02,109200.52,0.058,48.0,Current,0,0,ACB-BR032
ACB-LN0006014,ACB-C004427,Mortgage,2020-12-05,202444.56,23245.63,0.0585,84.0,Current,0,0,ACB-BR039
ACB-LN0006015,ACB-C013278,Auto Loan,2024-12-30,35594.07,18477.7,0.1572,24.0,90+ DPD,167,1,ACB-BR001
ACB-LN0006016,ACB-C008052,Mortgage,2020-02-01,551382.93,28930.74,0.0312,360.0,Paid Off,0,0,ACB-BR037
ACB-LN0006017,ACB-C005916,Auto Loan,2020-06-20,9276.6,3857.93,0.1261,12.0,90+ DPD,158,1,ACB-BR035
ACB-LN0006018,ACB-C003361,Student Loan,2020-08-06,6374.04,3204.59,0.068,84.0,Current,0,0,ACB-BR001
ACB-LN0006019,ACB-C014957,Home Equity Loan,2024-04-16,88559.79,18265.08,0.14,240.0,Current,0,0,ACB-BR076
ACB-LN0006020,ACB-C007793,Personal Loan,2024-12-14,2391.35,471.04,0.24,48.0,Current,0,0,ACB-BR050
ACB-LN0006021,ACB-C012819,Mortgage,2024-02-08,160592.13,70045.67,0.0567,,90+ DPD,100,1,ACB-BR032
ACB-LN0006022,ACB-C002206,Small Business Loan,2023-03-03,238045.19,104551.78,0.1359,12.0,Current,0,0,ACB-BR020
ACB-LN0006023,ACB-C002103,Personal Loan,2025-07-21,5164.89,1187.55,0.1518,48.0,Default,272,1,ACB-BR008
ACB-LN0006024,ACB-C014942,Student Loan,2023-04-01,61103.45,57438.21,0.0778,36.0,Current,0,0,ACB-BR073
ACB-LN0006025,ACB-C003208,Mortgage,2021-06-01,384873.69,356642.7,0.0473,120.0,Paid Off,0,0,ACB-BR054
ACB-LN0006026,ACB-C013172,Home Equity Loan,2021-02-24,113080.96,20061.62,0.0855,360.0,Paid Off,0,0,ACB-BR021
ACB-LN0006027,ACB-C000079,Auto Loan,2024-01-17,13303.84,11922.91,0.0872,360.0,Current,0,0,ACB-BR010
ACB-LN0006028,ACB-C001860,Auto Loan,2021-03-23,22664.55,17547.29,0.1019,12.0,Current,0,0,ACB-BR056
ACB-LN0006029,ACB-C007339,Mortgage,2022-01-17,611538.54,206983.35,0.0467,180.0,Current,0,0,ACB-BR056
ACB-LN0006030,ACB-C000774,Auto Loan,2024-08-29,31355.22,10321.08,,120.0,Current,0,0,ACB-BR038
ACB-LN0006031,ACB-C007674,Mortgage,2021-05-21,640702.03,117834.32,0.0586,240.0,Current,0,0,ACB-BR050
ACB-LN0006032,ACB-C002853,Small Business Loan,2021-02-22,190348.95,152968.23,0.1721,120.0,Written Off,0,1,ACB-BR008
ACB-LN0006033,ACB-C003806,Personal Loan,2019-07-17,2178.29,792.46,0.1308,48.0,30-59 DPD,55,0,ACB-BR003
ACB-LN0006034,ACB-C002884,Personal Loan,2020-10-23,33326.2,27573.25,0.1744,48.0,30-59 DPD,30,0,ACB-BR050
ACB-LN0006035,ACB-C013544,Student Loan,2022-11-20,26001.06,1374.29,0.11,180.0,Current,0,0,ACB-BR039
ACB-LN0006036,ACB-C010194,Personal Loan,2023-05-16,17256.63,9707.46,0.24,180.0,90+ DPD,172,1,ACB-BR058
ACB-LN0006037,ACB-C013733,Personal Loan,2021-11-05,21776.54,3384.51,0.1408,180.0,Current,0,0,ACB-BR059
ACB-LN0006038,ACB-C001350,Mortgage,2023-12-09,646958.85,156125.9,0.0593,60.0,Current,0,0,ACB-BR062
ACB-LN0006039,ACB-C002812,Personal Loan,2019-10-02,16029.84,13591.41,0.216,180.0,Current,0,0,ACB-BR079
ACB-LN0006040,ACB-C000756,Personal Loan,2021-08-22,20722.3,5718.26,0.1944,180.0,Current,0,0,ACB-BR039
ACB-LN0006041,ACB-C008087,Personal Loan,2025-03-16,29493.4,7445.22,0.1449,60.0,Written Off,0,1,ACB-BR049
ACB-LN0006042,ACB-C007657,Personal Loan,2025-02-22,25098.54,18845.51,0.1558,60.0,Current,0,0,ACB-BR061
ACB-LN0006043,ACB-C004410,Mortgage,2021-11-03,401992.66,141936.79,0.0683,24.0,Current,0,0,ACB-BR072
ACB-LN0006044,ACB-C010786,Auto Loan,2021-02-27,19152.4,4715.76,0.1246,84.0,Current,0,0,ACB-BR016
ACB-LN0006045,ACB-C002445,Auto Loan,2025-10-22,38392.73,16201.32,0.0832,120.0,Current,0,0,ACB-BR038
ACB-LN0006046,ACB-C008551,Mortgage,2020-10-06,318536.17,250453.68,0.0426,48.0,Current,0,0,ACB-BR032
ACB-LN0006047,ACB-C010062,Mortgage,2023-11-15,584223.15,453686.16,0.0855,360.0,Current,0,0,ACB-BR055
