customer_id,cluster,cluster_label
ACB-C014031,3,High Risk / Low Engagement
ACB-C014032,3,High Risk / Low Engagement
ACB-C014033,0,Premium / Multi-Product
ACB-C014034,0,Premium / Multi-Product
ACB-C014035,1,Stable Core Customer
ACB-C014036,1,Stable Core Customer
ACB-C014037,1,Stable Core Customer
ACB-C014038,0,Premium / Multi-Product
ACB-C014039,3,High Risk / Low Engagement
ACB-C014040,0,Premium / Multi-Product
ACB-C014041,1,Stable Core Customer
ACB-C014042,0,Premium / Multi-Product
ACB-C014043,0,Premium / Multi-Product
ACB-C014044,0,Premium / Multi-Product
ACB-C014045,0,Premium / Multi-Product
ACB-C014046,3,High Risk / Low Engagement
ACB-C014047,0,Premium / Multi-Product
ACB-C014048,0,Premium / Multi-Product
ACB-C014049,0,Premium / Multi-Product
ACB-C014050,0,Premium / Multi-Product
ACB-C014051,0,Premium / Multi-Product
ACB-C014052,0,Premium / Multi-Product
ACB-C014053,0,Premium / Multi-Product
ACB-C014054,0,Premium / Multi-Product
ACB-C014055,3,High Risk / Low Engagement
ACB-C014056,0,Premium / Multi-Product
ACB-C014057,0,Premium / Multi-Product
ACB-C014058,0,Premium / Multi-Product
ACB-C014059,1,Stable Core Customer
ACB-C014060,0,Premium / Multi-Product
ACB-C014061,0,Premium / Multi-Product
ACB-C014062,1,Stable Core Customer
ACB-C014063,3,High Risk / Low Engagement
ACB-C014064,3,High Risk / Low Engagement
ACB-C014065,3,High Risk / Low Engagement
ACB-C014066,0,Premium / Multi-Product
ACB-C014067,0,Premium / Multi-Product
ACB-C014068,0,Premium / Multi-Product
ACB-C014069,3,High Risk / Low Engagement
ACB-C014070,1,Stable Core Customer
ACB-C014071,3,High Risk / Low Engagement
ACB-C014072,0,Premium / Multi-Product
ACB-C014073,3,High Risk / Low Engagement
ACB-C014074,1,Stable Core Customer
ACB-C014075,3,High Risk / Low Engagement
ACB-C014076,3,High Risk / Low Engagement
ACB-C014077,1,Stable Core Customer
ACB-C014078,1,Stable Core Customer
ACB-C014079,1,Stable Core Customer
ACB-C014080,1,Stable Core Customer
ACB-C014081,3,High Risk / Low Engagement
ACB-C014082,0,Premium / Multi-Product
ACB-C014083,1,Stable Core Customer
ACB-C014084,3,High Risk / Low Engagement
ACB-C014085,3,High Risk / Low Engagement
ACB-C014086,0,Premium / Multi-Product
ACB-C014087,3,High Risk / Low Engagement
ACB-C014088,3,High Risk / Low Engagement
ACB-C014089,0,Premium / Multi-Product
ACB-C014090,0,Premium / Multi-Product
ACB-C014091,1,Stable Core Customer
ACB-C014092,0,Premium / Multi-Product
ACB-C014093,3,High Risk / Low Engagement
ACB-C014094,0,Premium / Multi-Product
ACB-C014095,1,Stable Core Customer
ACB-C014096,3,High Risk / Low Engagement
ACB-C014097,0,Premium / Multi-Product
ACB-C014098,1,Stable Core Customer
ACB-C014099,0,Premium / Multi-Product
ACB-C014100,3,High Risk / Low Engagement
ACB-C014101,3,High Risk / Low Engagement
ACB-C014102,3,High Risk / Low Engagement
ACB-C014103,3,High Risk / Low Engagement
ACB-C014104,1,Stable Core Customer
ACB-C014105,0,Premium / Multi-Product
ACB-C014106,0,Premium / Multi-Product
ACB-C014107,3,High Risk / Low Engagement
ACB-C014108,1,Stable Core Customer
ACB-C014109,3,High Risk / Low Engagement
ACB-C014110,0,Premium / Multi-Product
ACB-C014111,3,High Risk / Low Engagement
ACB-C014112,0,Premium / Multi-Product
ACB-C014113,3,High Risk / Low Engagement
ACB-C014114,1,Stable Core Customer
ACB-C014115,0,Premium / Multi-Product
ACB-C014116,1,Stable Core Customer
ACB-C014117,0,Premium / Multi-Product
ACB-C014118,0,Premium / Multi-Product
ACB-C014119,0,Premium / Multi-Product
ACB-C014120,0,Premium / Multi-Product
ACB-C014121,0,Premium / Multi-Product
ACB-C014122,3,High Risk / Low Engagement
ACB-C014123,0,Premium / Multi-Product
ACB-C014124,0,Premium / Multi-Product
ACB-C014125,3,High Risk / Low Engagement
ACB-C014126,3,High Risk / Low Engagement
ACB-C014127,3,High Risk / Low Engagement
ACB-C014128,3,High Risk / Low Engagement
ACB-C014129,0,Premium / Multi-Product
ACB-C014130,0,Premium / Multi-Product
ACB-C014131,1,Stable Core Customer
ACB-C014132,2,Developing / Building Credit
ACB-C014133,1,Stable Core Customer
ACB-C014134,0,Premium / Multi-Product
ACB-C014135,1,Stable Core Customer
ACB-C014136,3,High Risk / Low Engagement
ACB-C014137,0,Premium / Multi-Product
ACB-C014138,0,Premium / Multi-Product
ACB-C014139,3,High Risk / Low Engagement
ACB-C014140,1,Stable Core Customer
ACB-C014141,3,High Risk / Low Engagement
ACB-C014142,1,Stable Core Customer
ACB-C014143,0,Premium / Multi-Product
ACB-C014144,1,Stable Core Customer
ACB-C014145,0,Premium / Multi-Product
ACB-C014146,2,Developing / Building Credit
ACB-C014147,3,High Risk / Low Engagement
ACB-C014148,0,Premium / Multi-Product
ACB-C014149,3,High Risk / Low Engagement
ACB-C014150,0,Premium / Multi-Product
ACB-C014151,0,Premium / Multi-Product
ACB-C014152,0,Premium / Multi-Product
ACB-C014153,3,High Risk / Low Engagement
ACB-C014154,3,High Risk / Low Engagement
ACB-C014155,0,Premium / Multi-Product
ACB-C014156,3,High Risk / Low Engagement
ACB-C014157,1,Stable Core Customer
ACB-C014158,3,High Risk / Low Engagement
ACB-C014159,1,Stable Core Customer
ACB-C014160,0,Premium / Multi-Product
ACB-C014161,1,Stable Core Customer
ACB-C014162,1,Stable Core Customer
ACB-C014163,1,Stable Core Customer
ACB-C014164,0,Premium / Multi-Product
ACB-C014165,0,Premium / Multi-Product
ACB-C014166,1,Stable Core Customer
ACB-C014167,0,Premium / Multi-Product
ACB-C014168,0,Premium / Multi-Product
ACB-C014169,3,High Risk / Low Engagement
ACB-C014170,1,Stable Core Customer
ACB-C014171,0,Premium / Multi-Product
ACB-C014172,1,Stable Core Customer
ACB-C014173,3,High Risk / Low Engagement
ACB-C014174,0,Premium / Multi-Product
ACB-C014175,0,Premium / Multi-Product
ACB-C014176,0,Premium / Multi-Product
ACB-C014177,3,High Risk / Low Engagement
ACB-C014178,0,Premium / Multi-Product
ACB-C014179,1,Stable Core Customer
ACB-C014180,1,Stable Core Customer
ACB-C014181,0,Premium / Multi-Product
ACB-C014182,0,Premium / Multi-Product
ACB-C014183,3,High Risk / Low Engagement
ACB-C014184,0,Premium / Multi-Product
ACB-C014185,0,Premium / Multi-Product
ACB-C014186,0,Premium / Multi-Product
ACB-C014187,0,Premium / Multi-Product
ACB-C014188,0,Premium / Multi-Product
ACB-C014189,0,Premium / Multi-Product
ACB-C014190,3,High Risk / Low Engagement
ACB-C014191,0,Premium / Multi-Product
ACB-C014192,0,Premium / Multi-Product
ACB-C014193,1,Stable Core Customer
ACB-C014194,3,High Risk / Low Engagement
ACB-C014195,3,High Risk / Low Engagement
ACB-C014196,0,Premium / Multi-Product
ACB-C014197,1,Stable Core Customer
ACB-C014198,1,Stable Core Customer
ACB-C014199,1,Stable Core Customer
ACB-C014200,0,Premium / Multi-Product
ACB-C014201,1,Stable Core Customer
ACB-C014202,2,Developing / Building Credit
ACB-C014203,0,Premium / Multi-Product
ACB-C014204,1,Stable Core Customer
ACB-C014205,1,Stable Core Customer
ACB-C014206,0,Premium / Multi-Product
ACB-C014207,1,Stable Core Customer
ACB-C014208,0,Premium / Multi-Product
ACB-C014209,0,Premium / Multi-Product
ACB-C014210,3,High Risk / Low Engagement
ACB-C014211,3,High Risk / Low Engagement
ACB-C014212,2,Developing / Building Credit
ACB-C014213,0,Premium / Multi-Product
ACB-C014214,2,Developing / Building Credit
ACB-C014215,0,Premium / Multi-Product
ACB-C014216,1,Stable Core Customer
ACB-C014217,3,High Risk / Low Engagement
ACB-C014218,3,High Risk / Low Engagement
ACB-C014219,3,High Risk / Low Engagement
ACB-C014220,0,Premium / Multi-Product
ACB-C014221,3,High Risk / Low Engagement
ACB-C014222,0,Premium / Multi-Product
ACB-C014223,3,High Risk / Low Engagement
ACB-C014224,0,Premium / Multi-Product
ACB-C014225,1,Stable Core Customer
ACB-C014226,3,High Risk / Low Engagement
ACB-C014227,0,Premium / Multi-Product
ACB-C014228,3,High Risk / Low Engagement
ACB-C014229,3,High Risk / Low Engagement
ACB-C014230,3,High Risk / Low Engagement
ACB-C014231,0,Premium / Multi-Product
ACB-C014232,0,Premium / Multi-Product
ACB-C014233,3,High Risk / Low Engagement
ACB-C014234,2,Developing / Building Credit
ACB-C014235,0,Premium / Multi-Product
ACB-C014236,1,Stable Core Customer
ACB-C014237,3,High Risk / Low Engagement
ACB-C014238,0,Premium / Multi-Product
ACB-C014239,0,Premium / Multi-Product
ACB-C014240,1,Stable Core Customer
ACB-C014241,0,Premium / Multi-Product
ACB-C014242,1,Stable Core Customer
ACB-C014243,3,High Risk / Low Engagement
ACB-C014244,3,High Risk / Low Engagement
ACB-C014245,3,High Risk / Low Engagement
ACB-C014246,0,Premium / Multi-Product
ACB-C014247,1,Stable Core Customer
ACB-C014248,0,Premium / Multi-Product
ACB-C014249,0,Premium / Multi-Product
ACB-C014250,0,Premium / Multi-Product
ACB-C014251,0,Premium / Multi-Product
ACB-C014252,1,Stable Core Customer
ACB-C014253,1,Stable Core Customer
ACB-C014254,0,Premium / Multi-Product
ACB-C014255,3,High Risk / Low Engagement
ACB-C014256,2,Developing / Building Credit
ACB-C014257,3,High Risk / Low Engagement
ACB-C014258,3,High Risk / Low Engagement
ACB-C014259,0,Premium / Multi-Product
ACB-C014260,0,Premium / Multi-Product
ACB-C014261,0,Premium / Multi-Product
ACB-C014262,1,Stable Core Customer
ACB-C014263,3,High Risk / Low Engagement
ACB-C014264,1,Stable Core Customer
ACB-C014265,0,Premium / Multi-Product
ACB-C014266,1,Stable Core Customer
ACB-C014267,3,High Risk / Low Engagement
ACB-C014268,1,Stable Core Customer
ACB-C014269,0,Premium / Multi-Product
ACB-C014270,0,Premium / Multi-Product
ACB-C014271,0,Premium / Multi-Product
ACB-C014272,3,High Risk / Low Engagement
ACB-C014273,3,High Risk / Low Engagement
ACB-C014274,0,Premium / Multi-Product
ACB-C014275,0,Premium / Multi-Product
ACB-C014276,0,Premium / Multi-Product
ACB-C014277,0,Premium / Multi-Product
ACB-C014278,1,Stable Core Customer
ACB-C014279,1,Stable Core Customer
ACB-C014280,3,High Risk / Low Engagement
ACB-C014281,0,Premium / Multi-Product
ACB-C014282,0,Premium / Multi-Product
ACB-C014283,1,Stable Core Customer
ACB-C014284,0,Premium / Multi-Product
ACB-C014285,1,Stable Core Customer
ACB-C014286,3,High Risk / Low Engagement
ACB-C014287,3,High Risk / Low Engagement
ACB-C014288,1,Stable Core Customer
ACB-C014289,3,High Risk / Low Engagement
ACB-C014290,1,Stable Core Customer
ACB-C014291,0,Premium / Multi-Product
ACB-C014292,0,Premium / Multi-Product
ACB-C014293,3,High Risk / Low Engagement
ACB-C014294,2,Developing / Building Credit
ACB-C014295,0,Premium / Multi-Product
ACB-C014296,0,Premium / Multi-Product
ACB-C014297,1,Stable Core Customer
ACB-C014298,1,Stable Core Customer
ACB-C014299,1,Stable Core Customer
ACB-C014300,0,Premium / Multi-Product
ACB-C014301,0,Premium / Multi-Product
ACB-C014302,0,Premium / Multi-Product
ACB-C014303,1,Stable Core Customer
ACB-C014304,1,Stable Core Customer
ACB-C014305,1,Stable Core Customer
ACB-C014306,1,Stable Core Customer
ACB-C014307,1,Stable Core Customer
ACB-C014308,0,Premium / Multi-Product
ACB-C014309,0,Premium / Multi-Product
ACB-C014310,3,High Risk / Low Engagement
ACB-C014311,0,Premium / Multi-Product
ACB-C014312,0,Premium / Multi-Product
ACB-C014313,0,Premium / Multi-Product
ACB-C014314,0,Premium / Multi-Product
ACB-C014315,0,Premium / Multi-Product
ACB-C014316,1,Stable Core Customer
ACB-C014317,0,Premium / Multi-Product
ACB-C014318,3,High Risk / Low Engagement
ACB-C014319,1,Stable Core Customer
ACB-C014320,3,High Risk / Low Engagement
ACB-C014321,1,Stable Core Customer
ACB-C014322,0,Premium / Multi-Product
ACB-C014323,3,High Risk / Low Engagement
ACB-C014324,2,Developing / Building Credit
ACB-C014325,0,Premium / Multi-Product
ACB-C014326,3,High Risk / Low Engagement
ACB-C014327,0,Premium / Multi-Product
ACB-C014328,1,Stable Core Customer
ACB-C014329,1,Stable Core Customer
ACB-C014330,1,Stable Core Customer
ACB-C014331,1,Stable Core Customer
ACB-C014332,0,Premium / Multi-Product
ACB-C014333,3,High Risk / Low Engagement
ACB-C014334,0,Premium / Multi-Product
ACB-C014335,1,Stable Core Customer
ACB-C014336,0,Premium / Multi-Product
ACB-C014337,0,Premium / Multi-Product
ACB-C014338,1,Stable Core Customer
ACB-C014339,2,Developing / Building Credit
ACB-C014340,1,Stable Core Customer
ACB-C014341,0,Premium / Multi-Product
ACB-C014342,1,Stable Core Customer
ACB-C014343,3,High Risk / Low Engagement
ACB-C014344,3,High Risk / Low Engagement
ACB-C014345,1,Stable Core Customer
ACB-C014346,3,High Risk / Low Engagement
ACB-C014347,1,Stable Core Customer
ACB-C014348,0,Premium / Multi-Product
ACB-C014349,0,Premium / Multi-Product
ACB-C014350,0,Premium / Multi-Product
ACB-C014351,0,Premium / Multi-Product
ACB-C014352,0,Premium / Multi-Product
ACB-C014353,3,High Risk / Low Engagement
ACB-C014354,1,Stable Core Customer
ACB-C014355,3,High Risk / Low Engagement
ACB-C014356,0,Premium / Multi-Product
ACB-C014357,3,High Risk / Low Engagement
ACB-C014358,0,Premium / Multi-Product
ACB-C014359,0,Premium / Multi-Product
ACB-C014360,3,High Risk / Low Engagement
ACB-C014361,3,High Risk / Low Engagement
ACB-C014362,1,Stable Core Customer
ACB-C014363,0,Premium / Multi-Product
ACB-C014364,0,Premium / Multi-Product
ACB-C014365,3,High Risk / Low Engagement
ACB-C014366,3,High Risk / Low Engagement
ACB-C014367,0,Premium / Multi-Product
ACB-C014368,3,High Risk / Low Engagement
ACB-C014369,1,Stable Core Customer
ACB-C014370,0,Premium / Multi-Product
ACB-C014371,3,High Risk / Low Engagement
ACB-C014372,1,Stable Core Customer
ACB-C014373,3,High Risk / Low Engagement
ACB-C014374,1,Stable Core Customer
ACB-C014375,0,Premium / Multi-Product
ACB-C014376,0,Premium / Multi-Product
ACB-C014377,0,Premium / Multi-Product
ACB-C014378,0,Premium / Multi-Product
ACB-C014379,1,Stable Core Customer
ACB-C014380,0,Premium / Multi-Product
ACB-C014381,1,Stable Core Customer
ACB-C014382,0,Premium / Multi-Product
ACB-C014383,2,Developing / Building Credit
ACB-C014384,1,Stable Core Customer
ACB-C014385,0,Premium / Multi-Product
ACB-C014386,0,Premium / Multi-Product
ACB-C014387,1,Stable Core Customer
ACB-C014388,1,Stable Core Customer
ACB-C014389,1,Stable Core Customer
ACB-C014390,0,Premium / Multi-Product
ACB-C014391,0,Premium / Multi-Product
ACB-C014392,0,Premium / Multi-Product
ACB-C014393,1,Stable Core Customer
ACB-C014394,3,High Risk / Low Engagement
ACB-C014395,0,Premium / Multi-Product
ACB-C014396,3,High Risk / Low Engagement
ACB-C014397,3,High Risk / Low Engagement
ACB-C014398,1,Stable Core Customer
ACB-C014399,3,High Risk / Low Engagement
ACB-C014400,3,High Risk / Low Engagement
ACB-C014401,1,Stable Core Customer
ACB-C014402,1,Stable Core Customer
ACB-C014403,2,Developing / Building Credit
ACB-C014404,1,Stable Core Customer
ACB-C014405,3,High Risk / Low Engagement
ACB-C014406,0,Premium / Multi-Product
ACB-C014407,1,Stable Core Customer
ACB-C014408,2,Developing / Building Credit
ACB-C014409,0,Premium / Multi-Product
ACB-C014410,3,High Risk / Low Engagement
ACB-C014411,1,Stable Core Customer
ACB-C014412,0,Premium / Multi-Product
ACB-C014413,3,High Risk / Low Engagement
ACB-C014414,3,High Risk / Low Engagement
ACB-C014415,1,Stable Core Customer
ACB-C014416,0,Premium / Multi-Product
ACB-C014417,3,High Risk / Low Engagement
ACB-C014418,2,Developing / Building Credit
ACB-C014419,3,High Risk / Low Engagement
ACB-C014420,3,High Risk / Low Engagement
ACB-C014421,0,Premium / Multi-Product
ACB-C014422,1,Stable Core Customer
ACB-C014423,0,Premium / Multi-Product
ACB-C014424,0,Premium / Multi-Product
ACB-C014425,0,Premium / Multi-Product
ACB-C014426,0,Premium / Multi-Product
ACB-C014427,1,Stable Core Customer
ACB-C014428,0,Premium / Multi-Product
ACB-C014429,1,Stable Core Customer
ACB-C014430,0,Premium / Multi-Product
ACB-C014431,0,Premium / Multi-Product
ACB-C014432,0,Premium / Multi-Product
ACB-C014433,0,Premium / Multi-Product
ACB-C014434,3,High Risk / Low Engagement
ACB-C014435,0,Premium / Multi-Product
ACB-C014436,3,High Risk / Low Engagement
ACB-C014437,1,Stable Core Customer
ACB-C014438,0,Premium / Multi-Product
ACB-C014439,2,Developing / Building Credit
ACB-C014440,3,High Risk / Low Engagement
ACB-C014441,0,Premium / Multi-Product
ACB-C014442,0,Premium / Multi-Product
ACB-C014443,0,Premium / Multi-Product
ACB-C014444,0,Premium / Multi-Product
ACB-C014445,0,Premium / Multi-Product
ACB-C014446,0,Premium / Multi-Product
ACB-C014447,0,Premium / Multi-Product
ACB-C014448,0,Premium / Multi-Product
ACB-C014449,3,High Risk / Low Engagement
ACB-C014450,0,Premium / Multi-Product
ACB-C014451,1,Stable Core Customer
ACB-C014452,1,Stable Core Customer
ACB-C014453,1,Stable Core Customer
ACB-C014454,0,Premium / Multi-Product
ACB-C014455,1,Stable Core Customer
ACB-C014456,3,High Risk / Low Engagement
ACB-C014457,1,Stable Core Customer
ACB-C014458,1,Stable Core Customer
ACB-C014459,0,Premium / Multi-Product
ACB-C014460,3,High Risk / Low Engagement
ACB-C014461,0,Premium / Multi-Product
ACB-C014462,0,Premium / Multi-Product
ACB-C014463,1,Stable Core Customer
ACB-C014464,1,Stable Core Customer
ACB-C014465,1,Stable Core Customer
ACB-C014466,3,High Risk / Low Engagement
ACB-C014467,3,High Risk / Low Engagement
ACB-C014468,3,High Risk / Low Engagement
ACB-C014469,1,Stable Core Customer
ACB-C014470,0,Premium / Multi-Product
ACB-C014471,0,Premium / Multi-Product
ACB-C014472,0,Premium / Multi-Product
ACB-C014473,1,Stable Core Customer
ACB-C014474,0,Premium / Multi-Product
ACB-C014475,3,High Risk / Low Engagement
ACB-C014476,3,High Risk / Low Engagement
ACB-C014477,0,Premium / Multi-Product
ACB-C014478,0,Premium / Multi-Product
ACB-C014479,0,Premium / Multi-Product
ACB-C014480,3,High Risk / Low Engagement
ACB-C014481,0,Premium / Multi-Product
ACB-C014482,3,High Risk / Low Engagement
ACB-C014483,0,Premium / Multi-Product
ACB-C014484,1,Stable Core Customer
ACB-C014485,1,Stable Core Customer
ACB-C014486,0,Premium / Multi-Product
ACB-C014487,1,Stable Core Customer
ACB-C014488,3,High Risk / Low Engagement
ACB-C014489,3,High Risk / Low Engagement
ACB-C014490,1,Stable Core Customer
ACB-C014491,1,Stable Core Customer
ACB-C014492,1,Stable Core Customer
ACB-C014493,0,Premium / Multi-Product
ACB-C014494,1,Stable Core Customer
ACB-C014495,0,Premium / Multi-Product
ACB-C014496,3,High Risk / Low Engagement
ACB-C014497,0,Premium / Multi-Product
ACB-C014498,3,High Risk / Low Engagement
ACB-C014499,0,Premium / Multi-Product
ACB-C014500,0,Premium / Multi-Product
ACB-C014501,3,High Risk / Low Engagement
ACB-C014502,0,Premium / Multi-Product
ACB-C014503,3,High Risk / Low Engagement
ACB-C014504,3,High Risk / Low Engagement
ACB-C014505,3,High Risk / Low Engagement
ACB-C014506,0,Premium / Multi-Product
ACB-C014507,0,Premium / Multi-Product
ACB-C014508,0,Premium / Multi-Product
ACB-C014509,2,Developing / Building Credit
ACB-C014510,1,Stable Core Customer
ACB-C014511,3,High Risk / Low Engagement
ACB-C014512,1,Stable Core Customer
ACB-C014513,0,Premium / Multi-Product
ACB-C014514,2,Developing / Building Credit
ACB-C014515,0,Premium / Multi-Product
ACB-C014516,0,Premium / Multi-Product
ACB-C014517,0,Premium / Multi-Product
ACB-C014518,1,Stable Core Customer
ACB-C014519,0,Premium / Multi-Product
ACB-C014520,1,Stable Core Customer
ACB-C014521,0,Premium / Multi-Product
ACB-C014522,0,Premium / Multi-Product
ACB-C014523,0,Premium / Multi-Product
ACB-C014524,3,High Risk / Low Engagement
ACB-C014525,1,Stable Core Customer
ACB-C014526,1,Stable Core Customer
ACB-C014527,2,Developing / Building Credit
ACB-C014528,0,Premium / Multi-Product
ACB-C014529,0,Premium / Multi-Product
ACB-C014530,0,Premium / Multi-Product
ACB-C014531,3,High Risk / Low Engagement
ACB-C014532,0,Premium / Multi-Product
ACB-C014533,0,Premium / Multi-Product
